Word	Concepticon_ID	Concepticon_Gloss	POS	Similarity
unripe	1958	UNRIPE	adjective	19
persimmon	2044	PERSIMMON	noun	19
paddle	234	PADDLE	noun	19
monkey	1350	MONKEY	noun	19
extinguish	127	EXTINGUISH	verb	19
foam	1768	FOAM	noun	19
toothbrush	2579	TOOTHBRUSH	noun	19
tendon	1137	TENDON	noun	19
magician	2137	MAGICIAN	noun	19
honeybee	665	BEE	noun	19
perish	2865	DIE (FROM ACCIDENT)	verb	19
wart	2665	WART	noun	19
woodpecker	2447	WOODPECKER	noun	19
incubate	2075	BROOD (VERB)	verb	19
larva	2640	LARVA	noun	19
beetle	2242	BEETLE	noun	19
louse	1392	LOUSE	noun	19
perspire	126	SWEAT (PERSPIRE)	verb	19
armor	1061	ARMOUR	noun	19
saliva	1503	SALIVA	noun	19
spoke	182	SPOKE	noun	19
kerchief	1020	HANDKERCHIEF	noun	19
fry	991	FRY	verb	19
watery	3545	WATERY	adjective	19
backwards	2911	BACKWARD	other	19
nostril	1178	NOSTRIL	noun	19
mucus	208	NASAL MUCUS (SNOT)	noun	19
faucet	1488	FAUCET	noun	19
adjudicate	1818	ADJUDICATE	verb	19
toad	894	TOAD	noun	19
buddha	2061	BUDDHA	noun	19
pirogue	2189	DUGOUT	noun	19
barefoot	3737	BAREFOOT	adjective	19
silkworm	2351	SILKWORM	noun	19
cicada	2353	CICADA	noun	19
maggot	2640	LARVA	noun	19
humid	143	HUMID	adjective	19
bitch	2481	FEMALE DOG	noun	19
resin	664	RESIN	noun	19
stealing	713	STEAL	verb	19
coward	1319	COWARD	noun	19
watermelon	2766	WATERMELON	noun	19
swap	2509	EXCHANGE	verb	19
rainbow	1733	RAINBOW	noun	19
anteater	181	ANTEATER	noun	19
pebble	961	PEBBLES	noun	19
earthworm	2350	EARTHWORM	noun	19
chick	2512	CHICK	noun	19
flail	3057	FLAIL	noun	19
bovine	3044	BOVINE	noun	19
corona	1943	CROWN (OF HEAD)	noun	19
gull	950	SEAGULL	noun	19
pacifier	3087	PACIFIER	noun	19
vase	3746	VASE	noun	19
soybean	2027	SOYA	noun	19
sorghum	347	SORGHUM	noun	19
barley	932	BARLEY	noun	19
flax	3315	FLAX	noun	19
peach	2043	PEACH	noun	19
tuber	670	ROOT	noun	19
locust	810	LOCUST	noun	19
cashew	2441	CASHEW	noun	19
spicy	544	SPICY	adjective	19
sago	2270	SAGO	noun	19
coriander	3241	CORIANDER	noun	19
cocoa	2442	COCOA BEAN	noun	19
rye	23	RYE	noun	19
omen	107	OMEN	noun	19
greedy	2018	GREEDY	adjective	19
nipple	796	NIPPLE	noun	19
bracelet	1754	BRACELET	noun	19
scissors	356	SHEARS	noun	19
millstone	2459	GRINDSTONE	noun	19
perforate	1501	BORE	verb	19
bison	3142	BISON	noun	19
grassland	2819	GRASSLAND	noun	19
heron	758	HERON	noun	19
egret	758	HERON	noun	19
blackboard	3084	BLACKBOARD	noun	19
made	734	MAKE	verb	19
twenty-seven	3477	TWENTY SEVEN	numeral	19
ulcer	1189	ULCER	noun	19
manure	2057	DUNG (ANIMAL FAECES)	noun	19
irrigate	3078	IRRIGATE	verb	19
delicious	1813	TASTY	adjective	19
turnip	3062	TURNIP	noun	19
cabbage	774	CABBAGE	noun	19
strawberry	3138	STRAWBERRY	noun	19
sister-in-law	2317	SISTER-IN-LAW	noun	19
famine	199	FAMINE	noun	19
contemptible	1	CONTEMPTIBLE	adjective	19
magpie	2039	MAGPIE	noun	19
yak	2477	YAK	noun	19
broom	245	BROOM	noun	19
adobe	901	ADOBE	noun	19
fowl	265	FOWL	noun	19
lavatory	219	TOILET	noun	19
trout	795	TROUT	noun	19
broccoli	3726	BROCCOLI	noun	19
cauliflower	2843	CAULIFLOWER	noun	19
tibetan	3374	TIBETAN	noun	19
armour	1061	ARMOUR	noun	19
measles	3389	MEASLES	noun	19
racquet	2585	RACQUET	noun	19
peacock	3382	PEACOCK	noun	19
untie	352	UNTIE	verb	19
bewitch	118	BEWITCH	verb	19
swelling	1903	SWELLING	noun	19
kettle	854	KETTLE	noun	19
son-in-law	1056	SON-IN-LAW	noun	19
seahorse	2586	SEAHORSE	noun	19
aspen	903	ASPEN	noun	19
strait	1661	STRAIT	noun	19
buckwheat	2040	BUCKWHEAT	noun	19
fungus	641	MUSHROOM	noun	19
mead	941	MEAD	noun	19
grandparent	305	GRANDPARENTS	noun	19
to-morrow	1329	TOMORROW	other	19
lair	2949	LAIR	noun	19
chaff	2363	CHAFF (HUSK)	noun	19
poncho	327	PONCHO	noun	19
turban	3066	SCARF OR TURBAN	noun	19
lighter	3092	LIGHTER	noun	19
deceit	13	DECEIT	noun	19
antelope	3674	ANTELOPE	noun	19
squirrel	1628	SQUIRREL	noun	19
seven-	1704	SEVEN	numeral	11
radish	2365	RADISH	noun	19
nettle	33	NETTLE	noun	19
spindle	277	SPINDLE	noun	19
boring	905	BORING	adjective	19
porridge	2049	CONGEE	noun	19
grand-daughter	1619	GRANDDAUGHTER	noun	11
flirt	494	FLIRT	verb	19
surf	3132	SURF	verb	19
crab	2348	CRAB	noun	19
elevation	2936	ELEVATION	noun	19
khaki	3750	KHAKI	adjective	19
leprosy	3624	LEPROSY	noun	19
deity	3231	DEITY	noun	19
corner-	192	CORNER	noun	11
plantain	399	PLANTAIN	noun	19
caterpillar	2247	CATERPILLAR	noun	19
snail	1543	SNAIL	noun	19
thirty-one	3480	THIRTY ONE	numeral	19
deception	13	DECEIT	noun	19
pyre	2832	PYRE	noun	19
foal	1647	FOAL	noun	19
bran	2362	BRAN	noun	19
mow	190	MOW	verb	19
insipid	1771	TASTELESS	adjective	19
stepson	1059	STEPSON	noun	19
arson	1889	ARSON	noun	19
testicle	797	TESTICLES	noun	19
torch	1919	TORCH	noun	19
urine	1142	URINE	noun	19
granddaughter	1619	GRANDDAUGHTER	noun	19
waken	1602	WAKE UP	verb	19
muggy	3757	MUGGY	adjective	19
headdress	331	HEADDRESS	noun	19
whore	1610	PROSTITUTE	noun	19
widower	1981	WIDOWER	noun	19
diarrhea	1177	DIARRHEA	noun	19
medication	1372	MEDICINE	noun	19
experienced	2218	EXPERIENCED	adjective	19
co-op	3401	HENHOUSE	noun	11
trellis	2610	TRELLIS (ARCHITECTURE)	noun	19
armadillo	1885	ARMADILLO	noun	19
scrape	1767	SCRAPE	verb	19
fir	1915	FIR	noun	19
avocado	3725	AVOCADO	noun	19
ladle	2657	LADLE	noun	19
asparagus	2605	ASPARAGUS	noun	19
hare	1190	HARE	noun	19
rhino	2591	RHINOCEROS	noun	19
market-place	633	MARKET	noun	11
winnow	2462	WINNOWING	verb	19
sturgeon	3606	STURGEON	noun	19
jigger	438	CHIGGOE (JIGGER FLEA)	noun	19
acorn	968	ACORN	noun	19
panther	1139	LEOPARD	noun	19
apricot	3730	APRICOT	noun	19
yolk	1556	YOLK	noun	19
eats	1336	EAT	verb	19
camel	1871	CAMEL	noun	19
tinker	2243	REPAIR	verb	19
to-day	1283	TODAY	other	19
washbasin	915	SINK (BASIN)	noun	19
vacuum-	3135	VACUUM (SOMETHING)	verb	11
stinky	42	STINKING	adjective	19
seedling	3050	SEEDLING	noun	19
rabid	2203	RABID	adjective	19
bellyfull	106	SATIATED	adjective	19
folksong	2059	FOLK SONG	noun	19
sphinx	2609	SPHINX	noun	19
kite	307	HAWK	noun	19
centre	491	CENTER	noun	19
thither	2923	THITHER (THERE TO)	other	19
mandarin	2367	MANDARINE	noun	19
piss	592	PISS	verb	19
hiccup	162	HICCOUGH	verb	19
badger	3717	BADGER	noun	19
multi-colored	2997	COLORFUL	adjective	11
eyelash	1540	EYELASH	noun	19
hither	2925	HITHER (HERE TO)	other	19
obstinate	1842	OBSTINATE	adjective	19
jaguar	1250	JAGUAR	noun	19
grindstone	2459	GRINDSTONE	noun	19
neighbour	1332	NEIGHBOUR	noun	19
womb	804	WOMB	noun	19
armpit	1886	ARMPIT	noun	19
moustache	1165	MOUSTACHE	noun	19
beehive	88	BEEHIVE	noun	19
launder	2503	LAUNDER	verb	19
drip-	2253	DRIP (EMIT LIQUID)	verb	11
palate	540	PALATE	noun	19
born	1090	BE BORN	verb	19
hoe	284	HOE	noun	19
ab4,500	3516	FIVE HUNDRED	numeral	15
helicopter	2580	HELICOPTER	noun	19
inhale	2705	INHALE	verb	19
far-away	1406	FAR	adjective	11
trillion	3602	TRILLION	numeral	19
collarbone	1994	COLLARBONE	noun	19
thatch	279	THATCH	noun	19
mould	1166	MOULD	noun	19
lard	1282	FAT (FROM ANIMALS)	noun	19
menstruation	766	MENSTRUATION	noun	19
rabies	2206	RABIES	noun	19
chigger	438	CHIGGOE (JIGGER FLEA)	noun	19
wasp	1517	WASP	noun	19
bedbug	1949	BEDBUG	noun	19
intestine	1991	INTESTINES	noun	19
sternum	2810	BREASTBONE	noun	19
porcupine	2510	PORCUPINE	noun	19
diarrhoea	1177	DIARRHEA	noun	19
puke	1278	VOMIT	verb	19
leopard	1139	LEOPARD	noun	19
boar	1348	BOAR (MALE PIG)	noun	19
recognise	2248	KNOW (SOMEBODY)	verb	19
rudder	108	RUDDER	noun	19
precipice	618	PRECIPICE	noun	19
whirlpool	1982	WHIRLPOOL	noun	19
pitchfork	337	PITCHFORK	noun	19
jawbone	798	JAW	noun	19
thumb-	1781	THUMB	noun	11
molar	1049	MOLAR TOOTH	noun	19
pestle	225	PESTLE	noun	19
octopus	2581	OCTOPUS	noun	19
chime	2897	CHIME (ACTION)	verb	19
goitre	1957	GOITER	noun	19
